date,요일,포도_거래량(kg),포도_가격(원/kg),망고_거래량(kg),망고_가격(원/kg),체리_거래량(kg),체리_가격(원/kg),레몬_거래량(kg),레몬_가격(원/kg),블루베리_거래량(kg),블루베리_가격(원/kg),수박_거래량(kg),수박_가격(원/kg),딸기_거래량(kg),딸기_가격(원/kg),메론_거래량(kg),메론_가격(원/kg),사과_거래량(kg),사과_가격(원/kg),참외_거래량(kg),참외_가격(원/kg),감귤_거래량(kg),감귤_가격(원/kg),바나나_거래량(kg),바나나_가격(원/kg),복숭아_거래량(kg),복숭아_가격(원/kg),참다래(키위)_거래량(kg),참다래(키위)_가격(원/kg),자두_거래량(kg),자두_가격(원/kg),파인애플_거래량(kg),파인애플_가격(원/kg)
2021-09-27,월요일,1145617.42,6364.470086357451,1934.0,9141.799379524302,0.0,0.0,18484.2,2731.267731359756,675.4,8423.896949955582,171189.0,1567.4278137029833,766.5,10568.297455968688,226097.3,2749.8774200311104,1785093.8,1579.8691811040965,49298.0,1815.8803602580226,472412.5,3133.834011589448,722265.1900000001,1540.6220670831442,434721.5,3427.78864169359,70786.3,5802.525206148647,133855.0,4281.358933173957,39328.3,2117.837536837341
2021-09-28,화요일,921214.3800000001,5707.842982216582,8916.599999999999,10048.078864141042,0.0,0.0,21747.9,2796.868295329664,649.5,15585.835257890685,151145.0,1532.1888253002085,216.5,18434.18013856813,157294.3,3444.9417429620785,1214748.7,1670.9109629012157,25013.6,1804.6234848242557,447507.1,2728.7181812310914,410623.39999999997,1683.553728306765,302741.0,3274.958317505723,38082.1,5011.386714493161,108854.0,4003.66141804619,45441.1,2004.9349597610974
2021-09-29,수요일,789884.43,5353.8838586804395,3285.0,10557.811263318112,0.0,0.0,15670.6,2669.1899480555944,430.5,9266.062717770035,120244.0,1595.868517348059,328.0,11359.756097560976,157312.0,3025.054604861676,1101330.7,1613.2633731176295,19460.0,1797.672147995889,469828.39999999997,2301.6920858764606,489186.80000000005,1646.3224764036968,219926.1,3213.552197760975,36739.5,4947.684916778943,97250.9,3670.074004456514,66717.1,2181.216959370236
2021-09-30,목요일,546481.37,5500.718350197373,9684.0,18900.249896736885,0.0,0.0,12096.5,2995.7152068780224,567.5,19924.229074889867,56569.8,1264.5853441235429,169.0,20059.171597633136,121194.0,2908.9075366767333,840727.2,1693.7909466947187,12720.0,1838.4040880503144,491724.2,1936.0557483239588,432350.7,1588.32262790369,170507.0,3217.47025048825,21207.5,4716.185311800071,74898.0,3281.8051216320864,37853.0,2180.329168097641
2021-10-01,금요일,566145.61,5633.158402482358,7332.0,10039.279869067102,0.0,0.0,13991.6,3252.008347865862,623.9,20504.88860394294,80802.5,1571.426626651403,317.5,18274.33070866142,126838.0,2897.094325044545,1292198.3,1772.2862659701686,18620.0,1837.577873254565,539297.8,1905.752443269748,359137.0,1610.2545268240253,126721.0,3471.369386289565,25682.7,5655.528819010462,79798.0,3512.0303767011706,33883.5,2155.116797261204
2021-10-02,토요일,634770.1400000001,5725.347005137954,5137.0,7826.163130231653,0.0,0.0,6762.5,4010.4850277264327,90.2,7139.689578713968,48741.0,1565.1915225374942,322.5,16044.651162790698,74627.5,2679.1914508726677,522998.5,1870.8531668828878,17745.0,1960.5470836855452,444159.8,2043.1536127312738,324949.19999999995,1597.6770215159788,162965.0,3822.1958334611727,28899.7,5123.288477043015,68115.0,3396.2739484695003,23890.0,2296.609460025115
2021-10-04,월요일,742015.0599999998,5898.067082358141,4528.0,9209.58480565371,0.0,0.0,3272.5,3363.4453781512607,384.0,8312.5,116018.0,1653.233980933993,797.5,14552.225705329154,114399.5,3229.6214581357435,1334308.8,2043.3285758139345,17915.0,2105.15210717276,711147.0,2139.275705304248,354838.2,1645.3592087886816,128641.5,4182.400702728124,29027.5,5498.888984583585,66302.0,3991.8298090555336,11575.0,2716.8466522678186
2021-10-05,화요일,675260.75,6041.157256659742,4308.0,8562.126276694522,0.0,0.0,4595.2,3931.5459610027856,388.2,9102.009273570326,90941.5,1480.433575430359,207.0,12456.038647342995,108008.3,3076.8437240471335,1260108.6,2054.4411807045835,11990.0,2222.0100083402835,543031.9,2193.169738278727,364741.4,1479.7351767581085,100853.0,4143.422605177833,25873.4,3901.535940386652,54810.0,4121.834336799854,10405.0,2108.0980297933684
2021-10-06,수요일,657016.5399999999,6000.363945175566,5815.0,9220.722269991402,0.0,0.0,4467.5,3337.5306099608283,252.0,13779.761904761905,77362.0,1446.0117370285152,639.8000000000001,15286.18318224445,112460.1,3193.2848183489077,1107005.4,2207.1871555459443,15230.0,2100.380827314511,692687.3,1945.655276197499,387622.2,1586.3151542919884,48644.5,4001.402008449054,33749.4,5463.454165111083,39025.0,3748.2895579756564,33591.0,1629.8800273882885
2021-10-07,목요일,622611.37,5933.201059273942,7442.0,6852.668637463047,0.0,0.0,17942.5,4432.96084715062,2665.4,16360.786373527424,60727.0,1609.9329787409224,306.5,16082.218597063622,102997.5,2861.830044418554,924683.5,2388.894470378243,13705.0,2160.897482670558,711478.1,1935.0499755368437,520749.4,1535.1639387390555,65427.5,4861.805815597417,19995.5,4640.633142457053,36903.0,3887.404276075116,92135.0,2257.8661746350463
2021-10-08,금요일,577375.01,6064.658149995096,7395.8,7612.620676600232,0.0,0.0,9782.0,4075.683806992435,339.0,17106.194690265485,87120.5,1565.4794221796249,596.5,13529.589270746019,109510.1,2809.679198539678,941184.9,2521.168858531411,14340.0,2205.439330543933,733670.8,1847.18163923111,498437.0,1601.9823127095299,34028.5,4426.383766548628,22046.5,5417.494840450865,28682.0,3544.7039955372707,39294.5,2379.163750652127
2021-10-09,토요일,623385.8,5931.701299580452,3690.0,7748.165311653116,0.0,0.0,5638.5,4626.478673406048,347.6,16901.611047180668,62663.0,1599.7127491502163,572.0,17860.321678321678,97655.5,2642.2239402798614,410429.0,2375.3516929846573,9010.0,2023.6182019977803,804692.2,1710.1678132334328,306429.1,1538.1748991854888,39901.0,4987.055462269116,21619.799999999996,4382.154321501587,23272.6,3486.9632099550545,14273.0,2412.9475232957334
2021-10-11,월요일,619499.4,6030.950877434264,4082.0,7344.928956393925,485.0,11981.443298969072,8273.5,4649.501420197014,602.1,16931.240657698057,92673.5,1667.9795194958645,1236.8,13373.221216041398,97308.5,3051.2915110190784,1032599.7,2777.4376653411773,14530.0,2140.2133516861663,1010145.3,1702.0546450099803,403909.0,1629.326407680938,20379.5,5112.088127775461,30065.399999999998,3926.230816819334,13125.0,3225.2266666666665,8909.5,2522.6915090633593
2021-10-12,화요일,480191.79000000004,6417.3348944595655,7200.0,8363.069444444445,400.0,12600.0,9800.2,4511.007836574763,946.2,24916.508137814413,68807.5,1643.7798205137522,878.0,16525.854214123006,90366.1,3040.332159958214,640939.2999999999,2873.623297869237,7650.0,2208.7712418300653,732892.7999999999,1795.8327834575537,454634.44999999995,1642.1435485146364,27456.7,5683.772448983308,46866.100000000006,4995.965335284992,12823.0,3164.863136551509,31255.2,2199.768358545138
2021-10-13,수요일,343001.39999999997,7417.025017973689,8102.0,8712.547765983707,10.0,10800.0,5317.5,4746.283968030089,1402.6,17878.939113075718,46660.5,1891.6616838653679,716.0999999999999,13785.504817762883,99417.1,2856.1320135067303,737841.0,2738.9412353067937,9615.0,2280.166406656266,747873.8,1792.9079478382582,381173.4,1546.570933333753,9819.5,4879.170833545496,27507.399999999998,5287.796083962861,6639.0,3059.1655369784608,24467.6,2446.8848599780936
2021-10-14,목요일,447008.04,6890.889966990303,6786.0,8513.90568818155,0.0,0.0,18203.6,5057.536970709091,1208.2,20999.20542956464,74305.6,1806.632609116944,948.5,18476.963626779125,86489.1,3099.1239936593165,783876.3,3267.87009123761,6790.0,2440.7658321060385,748346.35,1826.6484228860072,473753.5,1529.2291898635049,7734.0,4987.910524954746,58211.8,3783.61823547803,7570.0,3283.1307793923384,55422.1,2344.675138617988
2021-10-15,금요일,552346.88,6640.287702901481,6706.5,9028.837694773727,0.0,0.0,11007.6,4426.385406446455,747.0,23619.812583668005,76121.0,1703.6931333009288,1209.5,16712.153782554775,90143.0,2996.3551246353018,1107380.3,3481.279005956671,8960.0,2477.1930803571427,740755.9,1961.9117444761491,437825.3,1674.054509869576,7074.2,4010.319188035396,29972.7,5306.873521571297,7232.0,2796.902654867257,55656.8,2274.5641143579937
2021-10-16,토요일,544560.6900000001,6340.2318848978975,3694.0,8770.709258256633,0.0,0.0,29993.0,5469.996832594272,676.4,22262.71437019515,62967.7,1870.2398213687336,2621.5,18082.0522601564,72142.0,2766.766931884339,734974.7,3321.9972605859766,3140.0,2004.5222929936306,836623.0,1914.4907419470896,313421.4,1566.1026368971613,12527.0,4355.328490460605,16199.3,5157.729037674468,4430.0,2844.2663656884874,27187.0,2401.916357082429
2021-10-18,월요일,586179.3300000001,6614.177132448528,2906.0,5516.104611149346,0.0,0.0,5714.8,4952.519598236158,1269.1,17688.125443227484,85730.0,1856.7248337804735,2607.3,15948.222298929926,109680.79999999999,2742.525583329079,1797742.6,2904.361962051742,9015.0,2220.0221852468107,1152873.255,1978.917709388618,512497.6,1624.6026791149852,2526.5,2317.4351870176133,28439.7,4511.5493482701995,2935.0,2355.366269165247,25840.4,2353.438801256946
2021-10-19,화요일,468365.43,6288.801524057828,6037.0,8620.400861354978,0.0,0.0,4326.3,5090.305804035781,1517.55,22998.846825475273,35141.0,1774.4611707122733,3085.8,16630.63063063063,82532.8,2825.9031318457633,1167168.0,2931.457429436037,3420.0,1925.1461988304093,1274806.9,1702.1623431752685,316080.26,1576.9952131778175,1605.5,3606.6645904702586,43692.700000000004,4696.253607582044,305.0,3786.2295081967213,39460.6,1929.0811594349807
2021-10-20,수요일,406528.31000000006,6385.119083096573,4440.0,8936.261261261261,0.0,0.0,5749.9,4814.373293448582,3007.8,20017.903451027327,55464.0,1770.0203735756527,1777.0,19220.87788407428,86865.8,2826.0105818400334,1245455.0,3040.6177854679613,2580.0,1951.8992248062016,1173330.6,1636.7969948111809,472993.6,1581.7749331069174,1020.5,3710.2792748652623,21315.899999999998,4251.499115683599,565.0,3830.1061946902655,36549.9,2232.047146503821
2021-10-21,목요일,381168.92,6417.3089978060125,5403.0,9671.72866925782,0.0,0.0,8302.0,4981.491206938087,1855.7,19245.998814463543,52041.0,1847.3809112046272,4837.6,29602.654208698525,81454.4,2450.54373981025,1285275.8,3017.233032785648,3410.0,2441.818181818182,1202719.4,1559.8110423761354,351952.8,1521.5883891249055,1933.0,3358.8722193481635,41155.2,6306.870091750253,225.0,4254.222222222223,33232.0,2458.6061627347135
2021-10-22,금요일,331727.8,6464.859200826702,4949.0,9651.040614265508,500.0,10240.0,4448.6,4086.8248437710736,1572.5,18785.37360890302,45039.0,1825.0156531006462,2655.5,19751.082658633026,79746.8,2453.021939438322,1518809.3,2837.59513389864,3130.0,2354.6006389776358,1291884.5,1529.130162951874,381394.89999999997,1604.5863486900325,965.0,6126.010362694301,32442.4,4496.494094148398,335.0,4158.20895522388,43075.1,2344.6109237123073
2021-10-23,토요일,317123.8,6539.262773718025,4794.6,8820.339548658907,0.0,0.0,4143.0,5273.811247888004,1960.5,15552.665136444784,25513.5,1650.6900268485313,4660.5,24657.76204269928,56381.0,2360.516486050265,1093821.0,2613.4805420630983,1260.0,2112.1428571428573,1181576.45,1561.8534120242496,289761.9,1596.9381412808239,767.0,3026.0756192959584,18260.5,4486.865091317324,490.0,3020.408163265306,42832.5,2355.582793439561
2021-10-25,월요일,293806.8,6944.747602846497,1956.0,8131.319018404908,0.0,0.0,8568.1,5135.640340332162,984.2,16441.475309896363,64343.5,1755.2309091050379,7114.1,19308.753039737985,84108.0,2702.201336377039,2123775.1,2568.4556175463213,3185.0,2671.773940345369,1610934.9,1621.569956054711,469894.2,1560.978490477218,610.0,3494.590163934426,28551.600000000002,4016.6057243727146,230.0,1260.8695652173913,31356.7,2386.995761671349
2021-10-26,화요일,233711.19999999998,7314.163720009996,4886.5,9697.861455029162,0.0,0.0,22896.6,5024.552553654255,2214.5,16695.19078798826,31404.0,1925.5254107756973,7231.8,22013.200033186757,67601.5,2658.3445633602805,1706201.5999999999,2438.424117056273,1160.0,1950.8620689655172,1322229.4000000001,1560.8344663944092,303827.6,1520.3565870908371,0.0,0.0,36721.3,4712.488936938506,0.0,0.0,29749.5,2224.6437755256393
2021-10-27,수요일,221023.3,7492.283383697556,3776.3,10858.00121812356,780.0,11907.653846153846,26942.2,4817.907186495535,1482.25,15485.579355709226,54726.0,1775.061762233673,7828.5,18972.638436482084,84084.9,2604.479995813755,1776057.55,2446.844312561831,1860.0,2225.2688172043013,1288071.5,1527.927316146658,491114.9,1559.056328773572,563.0,3551.758436944938,18140.9,4256.572606651268,330.0,3867.6363636363635,45224.1,2334.4643674500985
2021-10-28,목요일,193993.69999999998,7649.156905610853,3405.0,11000.93979441997,0.0,0.0,9692.5,4755.038947639928,1777.0,17863.590320765335,39949.5,1753.0732549844179,11071.5,18388.08562525403,55224.0,2288.7139649427786,1702490.2,2340.0033080954004,0.0,0.0,1207682.7,1448.4979837833232,362620.7,1548.9430912245218,502.5,3013.731343283582,22600.600000000002,3961.5408440483875,0.0,0.0,51553.5,2483.8538605526296
2021-10-29,금요일,226298.4,7850.613835537503,6375.0,10059.239215686275,0.0,0.0,28830.0,4390.0589663544915,1292.5,17061.005802707932,42219.5,2102.24517107024,14364.5,19140.96209405131,87031.9,2359.7502754737056,1729592.5,2321.396282650393,1470.0,2953.7414965986395,1300560.9,1499.6845207325548,409696.80000000005,1531.436906512328,663.5,4366.239638281839,34822.8,4295.622982643555,1495.0,2810.367892976589,50985.5,2301.8760235753302
2021-10-30,토요일,186409.7,8268.881930500398,3498.0,9334.119496855346,0.0,0.0,3839.5,3876.67013934106,1581.0,18806.451612903227,25105.0,2075.8334993029275,19937.699999999997,17460.633874519128,55155.0,2365.3434865379386,1188231.5,2221.989149420799,30.0,1533.3333333333333,1228747.2,1563.7283144978887,332813.9,1427.5307732038834,0.0,0.0,17830.0,4492.652832305103,250.0,2832.0,27836.5,2442.2610601189085
2021-11-01,월요일,203939.70000000004,8552.554451144135,3978.0,9242.533936651584,0.0,0.0,16516.5,4072.105167559713,1215.0,15060.543209876543,77202.5,2435.42709109161,32339.0,15740.538977704939,89285.0,2759.452763622109,2194437.75,2249.7572783734695,760.0,1910.3947368421052,1640121.7,1573.234852023481,424161.64999999997,1466.2377185679093,950.0,4032.1052631578946,47019.4,3482.8781311543744,0.0,0.0,25345.0,2149.844150720063
2021-11-02,화요일,186640.8,8368.446288271376,5526.0,9924.556641331885,400.0,10325.0,17676.0,3725.511937089839,1452.2,19887.75650736813,39846.0,2362.939818300457,26055.3,15471.4942833128,75103.0,2634.372395243865,1575156.6,2232.1801337086104,180.0,2233.3333333333335,1324796.2,1480.9018005939329,413386.4,1515.108191754736,0.0,0.0,35924.9,4435.953335987017,0.0,0.0,37063.5,2273.098870856773
2021-11-03,수요일,178126.1,8516.351899019852,6072.0,8232.756916996048,0.0,0.0,13012.5,4088.063400576369,1404.2,17981.6977638513,29342.0,2764.719514688842,26405.25,16602.47640147319,74441.0,2638.5287677489555,1799675.3,2249.89413368067,440.0,2761.3636363636365,1359825.1,1409.4225794184854,367993.4,1500.764437623066,0.0,0.0,28797.3,4551.918756272289,0.0,0.0,32168.0,2314.644988808754
2021-11-04,목요일,163250.3,8367.697517248054,6932.0,8126.1742642815925,0.0,0.0,17890.0,3126.340972610397,867.0,17346.48212226067,44266.5,2763.593688229248,27483.95,17196.743190116413,57437.2,2980.714589151282,1356420.4000000001,2323.1991350174326,2140.0,2234.8130841121497,1228144.2,1435.7015894387646,450773.8,1437.71390440172,950.0,4114.736842105263,29515.1,4119.039406947631,0.0,0.0,94829.0,1969.240422233705
2021-11-05,금요일,163014.1,8607.211891486688,5010.0,9644.510978043912,0.0,0.0,17581.4,3879.2166721649014,399.4,13502.754131196796,45464.5,2717.9460898063326,44772.6,16848.067791461744,71041.59999999999,2906.0979763969285,1512202.4,2205.815443752768,1470.0,3163.9455782312925,1188060.5,1482.4542605363952,379005.9,1513.2529599143443,940.5,3863.9021796916536,21449.2,3747.8367491561457,0.0,0.0,49194.0,2311.7453347969263
2021-11-06,토요일,159092.30000000002,8499.883086736441,8891.0,7061.860308176808,0.0,0.0,5532.8,4156.225238577212,465.6,13069.158075601374,28918.5,2469.4012483358406,55945.4,16975.336202797727,56011.0,2593.3513059934658,1172925.0,2145.9302512948398,730.0,2078.082191780822,1174121.3,1494.6915621069134,324682.5,1493.4450732638809,0.0,0.0,18499.300000000003,4415.323823063574,0.0,0.0,23820.5,2349.971663063328
2021-11-08,월요일,150755.00000000003,8937.941958807334,3438.0,7933.885980221059,0.0,0.0,21891.0,3464.623589603033,1066.2,12660.476458450572,73254.5,2535.4230798107965,84073.2,14823.553332096317,97077.4,2867.604200359713,1785240.0,2187.951984046963,0.0,0.0,1620750.6,1551.8596013476717,432181.0,1478.466475851553,900.0,3968.8888888888887,44988.299999999996,3950.502241693952,0.0,0.0,22902.9,2371.6778224591644
2021-11-09,화요일,154780.6,8409.681381258375,9774.6,7471.1425531479545,0.0,0.0,10617.0,3795.874540830743,2155.0,10292.788863109048,31636.0,2814.121886458465,69431.1,13586.539173367553,62358.2,3202.5282961984153,1420756.0,2156.1634791617985,0.0,0.0,1238551.7999999998,1373.9680891828668,380757.3,1559.5089312798468,0.0,0.0,39699.700000000004,4752.218530618618,0.0,0.0,46544.0,2218.1793571674116
2021-11-10,수요일,150564.15,8878.660690476452,11626.0,7609.9346292792015,0.0,0.0,12071.4,3592.284242092881,1792.9,22708.461152323052,44763.0,2650.7852467439625,62150.4,13960.01187442076,52096.799999999996,2744.393321662751,1522431.3,2143.94738205921,0.0,0.0,1141974.7,1414.505505244556,481772.95999999996,1479.5041548201461,0.0,0.0,40800.9,4602.800428421922,0.0,0.0,49869.5,2190.2665958150774
2021-11-11,목요일,152840.90000000002,9133.8149212678,3698.0,9859.567333693889,0.0,0.0,11368.2,3371.248746503404,921.2,23465.26270082501,45245.0,2502.462150513869,52635.399999999994,15915.950292008802,74522.2,2930.6083287932993,1770998.4,2209.8634798314897,0.0,0.0,1012469.5,1586.0493851913564,411831.6,1553.6649348908632,220.0,5300.0,35676.600000000006,5200.218294344191,0.0,0.0,69108.3,2222.269973360653
2021-11-12,금요일,138486.4,9167.672840076715,7451.0,8761.9245738827,0.0,0.0,15961.8,3545.4572792542194,1262.8,11545.058599936649,52188.5,2910.7912662751373,67452.1,17741.471206975024,58609.4,2920.366528236085,1639014.0,2207.0213201351544,150.0,2310.0,987594.8,1737.9966267542113,396392.3,1454.9901751371053,550.0,4116.363636363636,39682.2,4336.006698217337,0.0,0.0,45011.9,2197.576640843866
2021-11-13,토요일,97626.95000000001,8747.718739548864,2565.0,10688.40155945419,0.0,0.0,3230.5,3862.8463086209567,139.5,20286.73835125448,20729.0,2682.1481981764678,60160.799999999996,19371.33864576269,28110.0,2776.1561721807184,576221.1,2045.2402732215116,1100.0,2462.7272727272725,565524.9,2062.9445317085065,228283.6,1475.4461117662415,0.0,0.0,10084.9,3992.424317544051,0.0,0.0,33179.9,2439.9320070283516
2021-11-15,월요일,97923.3,9007.64762829684,1049.0,9596.758817921831,0.0,0.0,7910.6,2974.800267994842,222.5,26894.38202247191,54911.0,2503.1177723953306,66656.42,16726.325836281037,50065.9,2946.3087650476673,935147.6,2122.5367097129906,0.0,0.0,953955.2,2014.9339298113791,251213.2,1388.8731324627845,0.0,0.0,17847.7,4351.105184421522,0.0,0.0,12184.2,2055.2518835869405
2021-11-16,화요일,120364.79999999999,9162.218439277929,4081.0,10159.519725557462,615.0,25837.39837398374,9503.6,3196.6496906435455,1935.5,8430.049082924308,42756.0,2591.379221629713,98015.36,14832.212828683178,65745.0,2908.544984409461,1455465.9,2140.7741672271404,0.0,0.0,1326208.1,1869.8921232648179,313736.9,1475.9515951104252,0.0,0.0,29571.3,4569.025034408362,0.0,0.0,43144.2,2309.9895235048975
2021-11-17,수요일,145849.90000000002,8168.886094539659,4579.0,10099.148285651889,175.0,26257.14285714286,12781.2,2936.752808812944,1730.8,21450.48532470534,46843.0,2562.5365582904597,96327.0,15653.339665929594,61127.3,2634.6002522604467,1627342.2,2118.8120912737345,0.0,0.0,1487620.5999999999,1775.6831546968363,402452.5,1463.3919655114578,0.0,0.0,25145.1,4691.158118281494,0.0,0.0,67059.5,2072.362603359703
2021-11-18,목요일,125282.59999999999,8611.097630477017,3323.1000000000004,10103.421504017331,590.0,22115.254237288136,6271.5,3711.3649047277368,943.7,20793.684433612376,32330.0,2264.252397154346,96020.21000000002,15889.110636187941,56352.0,2790.0392177739923,1455781.0,2116.2745701448225,100.0,2245.0,1377214.0,1701.2337806615385,298073.0,1389.5865073320965,0.0,0.0,21444.1,3957.1047514234688,0.0,0.0,82055.0,2088.762171714094
2021-11-19,금요일,121333.09999999999,9185.11680654331,5542.0,10698.30386142187,90.0,26333.333333333332,9850.4,3152.6029399821327,464.9,18840.61088406109,44654.0,2514.7646347471673,138144.75,15474.52053009615,56853.2,2769.420894514293,1443015.2,2119.707989215914,0.0,0.0,1426138.7,1687.8860380129927,478372.4,1482.6225781420499,800.0,3946.25,17228.0,4974.308799628512,0.0,0.0,47634.2,2229.2082159456863
2021-11-20,토요일,103815.79999999999,9533.852072613226,3134.0,8593.985322271858,910.0,23821.978021978022,7086.0,3035.6830369743157,210.6,22806.267806267806,38119.5,2218.588386521334,196998.39,13030.388522464573,44688.0,2905.8239348370926,993388.0,2010.8739485477981,370.0,2686.4864864864867,1437349.4000000001,1611.8606582366124,293741.5,1411.9538778143367,50.0,3400.0,13314.0,3459.3059936908517,0.0,0.0,71234.5,779.3098849574293
2021-11-22,월요일,106767.6,9327.713079623405,3179.0,9261.509908776345,0.0,0.0,13732.1,2955.643565077446,234.7,22688.538559863657,64766.0,2513.379859802983,219492.61,11635.163443543726,70515.3,2592.915863649449,1697416.4,2000.5368570729022,0.0,0.0,1534306.5,1661.8725919495225,344747.0,1514.520381613183,710.0,3783.8028169014083,24471.1,4021.3226213778703,0.0,0.0,27218.1,2209.1167274717927
2021-11-23,화요일,108811.09999999999,9064.037860108023,3595.5,10259.54665554165,2230.0,21910.313901345293,10402.2,2893.218742189152,375.90000000000003,20760.840649108803,32765.0,2440.435830917137,186754.35,10587.36904388037,56747.0,2776.18922586216,1284807.0,1943.0548712763862,0.0,0.0,1437625.0,1540.4285331710287,349187.3,1375.7139162850424,0.0,0.0,26740.3,7259.32693350486,0.0,0.0,38150.9,2045.2204273031566
2021-11-24,수요일,94335.20000000001,8428.648797055605,3604.5,10081.051463448468,1310.0,20830.152671755724,10041.9,2943.2536671347057,713.0,23150.07012622721,24216.5,2188.2505729564555,167115.55,10722.348040023804,37913.6,3093.8006414584743,1272689.0,1976.4294356280286,160.0,656.25,1446427.2999999998,1459.3648847750594,289668.3,1455.5534278345267,700.0,2554.4285714285716,40321.4,6259.367333475524,0.0,0.0,47388.9,2161.279751165357
2021-11-25,목요일,96369.80000000002,8794.063150489052,3168.0,10207.850378787878,3912.5,19602.990415335462,14252.0,3214.2744877911873,1384.0000000000002,22184.97109826589,27101.0,2451.623556326335,149781.9,11195.956120198769,44732.0,2996.350934454082,1307841.9,1930.8515119449837,190.0,410.5263157894737,1255378.3,1456.687398531582,290219.6,1444.853269730921,1070.0,3799.532710280374,24004.4,5469.258802552865,2.0,11450.0,72996.3,2083.623142542841
2021-11-26,금요일,113590.5,10153.476364660777,5646.0,9497.837407013814,2267.5,19588.533627342887,6499.5,3117.582737133626,644.3000000000001,23713.487505820267,40241.0,2272.172063318506,227391.1,12060.144922118763,82216.9,3621.3324754399646,1295582.8,1969.961374139885,0.0,0.0,1397095.0999999999,1599.387887052213,298799.8,1398.2154506127515,700.0,2365.0,27076.899999999998,3926.200118920556,0.0,0.0,55132.6,1919.923965131338
2021-11-27,토요일,92514.9,9357.290555359192,3382.5,7877.309682187731,1555.0,21677.17041800643,4614.0,2945.584091894235,734.3,14426.66485087839,19331.5,2582.2517652536017,248406.65999999997,11863.238167607908,37624.5,3295.975760475222,619221.6,1937.4015699710735,340.0,2041.1764705882354,1248367.7000000002,1494.9395919167082,388352.69999999995,1426.3056237281216,0.0,0.0,30101.0,4098.845221089,0.0,0.0,39912.0,1748.434054920826
2021-11-29,월요일,99073.3,9621.352069629254,3066.0,8130.812133072407,2335.0,17483.94004282655,9189.820000000002,2966.7664872652563,313.40000000000003,20966.81557115507,52309.0,2552.405704563268,264652.64999999997,11595.146128330853,43544.0,3517.0567701635127,1372117.4,1957.3957082681118,0.0,0.0,1745315.4000000001,1591.2502152906002,398739.5,1435.3827498905928,1550.0,2506.7741935483873,35242.100000000006,4762.3212010635,0.0,0.0,26591.5,2122.862568865991
2021-11-30,화요일,100269.5,8377.938954517575,8588.5,9496.128543983234,3237.5,18870.81081081081,8829.74,3401.438887215252,231.5,18812.095032397407,31373.0,2141.76935581551,223042.42,10878.965714234986,27470.6,3918.307936484824,996171.0,1896.0126424077794,0.0,0.0,1371260.3,1521.1877424001846,385320.09,1426.4522257326369,50.0,3200.0,15302.399999999998,4319.570786281891,0.0,0.0,49510.5,1880.055543773543
2021-12-10,금요일,127745.6,8894.658352225048,5539.5,8960.37548515209,7183.0,18129.263538911317,11506.14,2681.9841406414316,1385.3,22398.845015520106,39529.5,2240.1092854703447,263193.89,15087.275696255714,36394.899999999994,4407.757680334334,1128868.5999999999,2269.0364706751525,370.0,7291.891891891892,1691456.4000000001,1639.1206034042614,466518.7,1514.3864758261566,700.0,4243.571428571428,27124.600000000002,5062.031956231613,0.0,0.0,79246.5,1797.8517915617724
2021-12-11,토요일,74418.59999999999,9565.972082248256,4630.0,9264.902807775377,4051.5,17921.633962729855,6055.0,2714.0462427745665,404.5,18976.514215080348,18030.0,2190.901275651692,322800.98000000004,13626.431741316273,20170.0,4281.457610312345,505697.0,2118.8000522051743,355.0,11569.014084507042,1661422.2,1504.2170978574861,293350.5,1379.4319423351928,0.0,0.0,18114.7,4640.6426824623095,0.0,0.0,35244.0,1724.115877879923
2021-12-13,월요일,134095.0,8577.127484246243,10054.5,10252.861902630662,5587.5,17586.55928411633,15135.9,3108.5247656234515,2216.0,12170.126353790614,42661.5,2255.3848317569705,296891.95,13367.97856930779,44486.8,3434.5338392511935,1681194.9000000001,2277.4499809629447,10.0,5616.0,1981343.3,1549.3882791538447,422158.00000000006,1469.089708118761,650.0,3934.6153846153848,32713.3,4515.558626002268,0.0,0.0,84256.4,1663.0203759002284
2021-12-14,화요일,117292.59999999999,7844.291199956349,5806.3,10462.11012176429,8757.0,17717.23878040425,11679.0,3001.755629762822,1463.5,7613.57020840451,24461.0,2323.658067944892,242823.97,12817.261689609968,35240.0,3491.872871736663,1002413.5,2071.8043402248672,720.0,6691.666666666667,1612078.7,1548.085862061201,336457.92,1399.6035908442875,0.0,0.0,17934.4,5433.923075207422,0.0,0.0,62105.7,1753.0290456431537
2021-12-15,수요일,101363.9,8307.233245761065,3671.0,10201.443748297466,4393.9000000000015,17729.010673888795,25530.6,3386.674970427644,375.8,17362.95902075572,27341.0,2225.5330821842654,231892.84999999998,13355.627937644478,23730.6,3729.846695827329,1161387.0,2163.682415938873,790.0,6197.46835443038,1610213.8,1538.4976982559706,398895.8,1414.075645820287,0.0,0.0,12253.1,4713.541552749916,0.0,0.0,62728.7,1699.169758021448
2021-12-16,목요일,118101.8,8407.826976388167,4804.1,10018.271892758268,2852.0,19102.854137447404,15340.2,2792.065944381429,3607.4,20147.47463547153,28334.0,2452.910637396767,188958.69,14089.05237435759,23365.8,3726.0183687269428,1241086.8,1972.4017804395307,1020.0,7636.274509803921,1370835.7,1544.5222866606116,337666.9,1410.0066189490292,50.0,3500.0,22287.3,5277.30456358554,0.0,0.0,51736.0,1787.7957321787537
